So,Vhex,Si_scale,Km_scale,c_scale,Fhex
0.00263495,3.1163614,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00283687,3.21821822,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00303879,3.30325601,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00324071,3.37339376,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00344263,3.4308595,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00364455,3.47790116,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00384646,3.51650567,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00404838,3.54838407,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0042503,3.57491856,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00445222,3.59719832,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00465414,3.61607237,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00485606,3.63220828,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00505798,3.64612017,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0052599,3.65820665,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00546182,3.66879438,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00566374,3.67812894,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00586566,3.68640866,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00606758,3.69380406,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00626949,3.7004361,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00647141,3.70641938,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00667333,3.71183866,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00687525,3.71677361,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00707717,3.72127946,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00727909,3.72541123,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00748101,3.72920766,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00768293,3.73271507,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00788485,3.73596176,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00808677,3.73897003,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00828869,3.74177373,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00849061,3.74438647,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00869253,3.74682827,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00889444,3.74911712,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00909636,3.75126279,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00929828,3.75328033,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0095002,3.7551834,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00970212,3.75697704,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00990404,3.75867372,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01010596,3.76027768,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01030788,3.76179909,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0105098,3.7632424,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01071172,3.76461236,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01091364,3.76591796,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01111556,3.76715941,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01131747,3.76834556,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01151939,3.76947665,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01172131,3.77055804,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01192323,3.77159203,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01212515,3.77258149,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01232707,3.77352937,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01252899,3.7744392,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01273091,3.77531065,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01293283,3.77615052,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01313475,3.77695799,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01333667,3.77773109,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01353859,3.77847677,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01374051,3.77919717,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01394242,3.7798894,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01414434,3.78055673,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01434626,3.78120081,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01454818,3.78182463,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0147501,3.78242596,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01495202,3.78300744,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01515394,3.78356987,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01535586,3.78411411,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01555778,3.78464031,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0157597,3.78515198,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01596162,3.78564543,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01616354,3.78612615,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01636545,3.78659047,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01656737,3.78704131,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01676929,3.78747966,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01697121,3.78790534,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01717313,3.78831949,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01737505,3.78871936,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01757697,3.78911094,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01777889,3.78949141,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01798081,3.78985978,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01818273,3.79021899,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01838465,3.79056871,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01858657,3.7909104,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01878848,3.79124208,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.0189904,3.79156512,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01919232,3.79188147,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01939424,3.79219008,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01959616,3.79248812,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.01979808,3.79278128,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.02,3.79306778,1.0000000000,1.0000000000,0.5593800000,0.0000038236
0.00001,0.02723639,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00021192,0.55176671,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00041384,1.03069734,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00061576,1.46683026,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00081768,1.86131013,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0010196,2.21337815,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00122152,2.52057007,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00142343,2.77958411,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00162535,2.98844508,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00182727,3.14928696,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00202919,3.26897266,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00223111,3.35676984,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00243303,3.42146214,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00263495,3.46989652,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00283687,3.50692024,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00303879,3.53584642,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00324071,3.55891468,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00344263,3.57765755,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00364455,3.59313895,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00384646,3.60611393,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00404838,3.61712874,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0042503,3.62658547,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00445222,3.6347876,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00465414,3.64196167,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00485606,3.64828791,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00505798,3.6539061,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0052599,3.65892749,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00546182,3.66343985,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00566374,3.66751798,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00586566,3.67121944,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00606758,3.6745948,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00626949,3.6776833,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00647141,3.68052284,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00667333,3.68313702,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00687525,3.68555631,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00707717,3.68779987,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00727909,3.68988627,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00748101,3.69183105,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00768293,3.69364734,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00788485,3.69534876,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00808677,3.69694485,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00828869,3.69844539,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00849061,3.69986011,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00869253,3.7011927,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00889444,3.70245421,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00909636,3.70364575,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00929828,3.70477697,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0095002,3.70584926,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00970212,3.70686919,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00990404,3.70783911,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01010596,3.70876332,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01030788,3.70964545,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0105098,3.71048654,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01071172,3.71129138,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01091364,3.71206075,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01111556,3.71279754,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01131747,3.71350494,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01151939,3.71418126,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01172131,3.7148314,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01192323,3.71545664,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01212515,3.71605683,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01232707,3.71663591,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01252899,3.71719173,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01273091,3.71772871,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01293283,3.71824524,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01313475,3.71874427,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01333667,3.71922521,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01353859,3.71968991,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01374051,3.72013974,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01394242,3.72057462,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01414434,3.72099484,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01434626,3.72140182,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01454818,3.72179484,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0147501,3.72217757,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01495202,3.72254735,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01515394,3.72290647,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01535586,3.7232544,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01555778,3.7235925,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0157597,3.7239205,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01596162,3.72423883,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01616354,3.72454844,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01636545,3.72484938,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01656737,3.72514253,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01676929,3.72542681,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01697121,3.72570398,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01717313,3.72597343,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01737505,3.72623648,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01757697,3.72649253,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01777889,3.72674251,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01798081,3.72698474,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01818273,3.72722194,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01838465,3.72745257,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01858657,3.72767724,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01878848,3.72789757,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.0189904,3.72811248,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01919232,3.7283216,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01939424,3.72852608,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01959616,3.72872632,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.01979808,3.7289215,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.02,3.72911121,1.7782794100,1.0000000000,0.7944000000,0.0000037500
0.00001,0.0600377,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00021192,1.1812943,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00041384,2.0925941,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00061576,2.72739045,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00081768,3.09150053,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0010196,3.28534782,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00122152,3.39464743,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00142343,3.4620977,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00162535,3.50710856,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00182727,3.53902764,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00202919,3.56274318,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00223111,3.58101542,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00243303,3.59550477,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00263495,3.60726533,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00283687,3.61699589,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00303879,3.62517667,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00324071,3.6321488,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00344263,3.63816031,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00364455,3.64339605,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00384646,3.64799671,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00404838,3.65207073,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0042503,3.65570303,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00445222,3.65896223,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00465414,3.66190229,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00485606,3.66456803,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00505798,3.66699593,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0052599,3.66921694,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00546182,3.67125568,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00566374,3.67313349,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00586566,3.67486959,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00606758,3.67647898,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00626949,3.67797511,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00647141,3.67936858,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00667333,3.68067099,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00687525,3.68189074,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00707717,3.68303449,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00727909,3.68410993,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00748101,3.68512293,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00768293,3.68607857,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00788485,3.68698151,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00808677,3.68783591,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00828869,3.68864646,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00849061,3.68941508,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00869253,3.690146,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00889444,3.69084149,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00909636,3.69150437,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00929828,3.69213606,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0095002,3.69273977,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00970212,3.69331669,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00990404,3.69386896,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01010596,3.69439775,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01030788,3.69490464,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0105098,3.69539105,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01071172,3.69585787,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01091364,3.69630643,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01111556,3.69673796,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01131747,3.69715366,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01151939,3.69755368,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01172131,3.69793934,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01192323,3.69831145,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01212515,3.69867042,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01232707,3.69901718,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01252899,3.69935222,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01273091,3.699676,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01293283,3.69998936,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01313475,3.70029293,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01333667,3.70058652,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01353859,3.70087086,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01374051,3.70114685,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01394242,3.70141398,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01414434,3.70167386,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01434626,3.70192579,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01454818,3.70217037,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0147501,3.70240795,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01495202,3.70263938,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01515394,3.70286346,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01535586,3.70308201,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01555778,3.70329458,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0157597,3.70350167,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01596162,3.70370298,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01616354,3.70389935,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01636545,3.70409051,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01656737,3.70427687,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01676929,3.70445838,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01697121,3.70463578,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01717313,3.70480838,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01737505,3.70497732,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01757697,3.70514196,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01777889,3.70530278,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01798081,3.70545995,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01818273,3.70561348,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01838465,3.70576326,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01858657,3.70590993,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01878848,3.70605295,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.0189904,3.70619311,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01919232,3.70633035,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01939424,3.7064644,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01959616,3.70659562,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.01979808,3.7067237,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.02,3.70684908,3.1622776600,1.0000000000,1.8379800000,0.0000037200
0.00001,0.01345602,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00021192,0.27400143,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00041384,0.51517743,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00061576,0.73936559,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00081768,0.94852466,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.0010196,1.14433204,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00122152,1.32815744,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00142343,1.50119754,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00162535,1.66449803,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00182727,1.81892554,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00202919,1.96524259,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00223111,2.1041538,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00243303,2.23622408,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00263495,2.36201376,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00283687,2.48198463,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00303879,2.59654405,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00324071,2.70607442,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00344263,2.81092964,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00364455,2.91138322,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00384646,3.00773957,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00404838,3.10025079,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.0042503,3.18914373,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00445222,3.27464127,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00465414,3.35687853,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00485606,3.43614628,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00505798,3.51245376,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.0052599,3.58606387,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00546182,3.65709071,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00566374,3.72566564,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00586566,3.7919213,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00606758,3.85586524,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00626949,3.91775328,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00647141,3.97762029,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00667333,4.03552776,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00687525,4.09161042,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00707717,4.14583043,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00727909,4.19841025,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00748101,4.2493364,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00768293,4.29864813,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00788485,4.34649146,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00808677,4.39286753,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00828869,4.43793751,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00849061,4.48159978,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00869253,4.52397327,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00889444,4.56507868,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00909636,4.604949,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00929828,4.64368112,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.0095002,4.68128837,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00970212,4.71788698,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.00990404,4.75334737,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01010596,4.78782901,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01030788,4.82136814,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.0105098,4.85390158,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01071172,4.88549363,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01091364,4.91624325,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01111556,4.9462048,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01131747,4.97527619,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01151939,5.00344008,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01172131,5.03092355,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01192323,5.05759044,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01212515,5.08360835,0.1000000000,1.7782794100,0.3853300000,0.0000063900
0.01232707,5.10884839,0.1000000000,1.7782794100,0.3853300000,0.0000063900
